Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-11 00:00:00,Cyprus,Cyprus,CY,816.44,1036.51,11.83,11.83,tsoc.org.cy,false,
2023-01-11 01:00:00,Cyprus,Cyprus,CY,821.26,1042.63,11.31,11.31,tsoc.org.cy,false,
2023-01-11 02:00:00,Cyprus,Cyprus,CY,834.17,1058.75,9.91,9.91,tsoc.org.cy,false,
2023-01-11 03:00:00,Cyprus,Cyprus,CY,813.19,1032.28,12.18,12.18,tsoc.org.cy,false,
2023-01-11 04:00:00,Cyprus,Cyprus,CY,806.64,1023.51,12.89,12.89,tsoc.org.cy,false,
2023-01-11 05:00:00,Cyprus,Cyprus,CY,834.95,1058.64,9.83,9.83,tsoc.org.cy,false,
2023-01-11 06:00:00,Cyprus,Cyprus,CY,794.95,1009.11,14.15,14.15,tsoc.org.cy,false,
2023-01-11 07:00:00,Cyprus,Cyprus,CY,755.61,960.17,18.4,18.4,tsoc.org.cy,false,
2023-01-11 08:00:00,Cyprus,Cyprus,CY,771.1,979.29,16.72,16.72,tsoc.org.cy,false,
2023-01-11 09:00:00,Cyprus,Cyprus,CY,739.65,940.58,20.12,20.12,tsoc.org.cy,false,
2023-01-11 10:00:00,Cyprus,Cyprus,CY,728.19,926.66,21.36,21.36,tsoc.org.cy,false,
2023-01-11 11:00:00,Cyprus,Cyprus,CY,754.16,958.84,18.55,18.55,tsoc.org.cy,false,
2023-01-11 12:00:00,Cyprus,Cyprus,CY,784.01,995.66,15.33,15.33,tsoc.org.cy,false,
2023-01-11 13:00:00,Cyprus,Cyprus,CY,814.31,1032.85,12.06,12.06,tsoc.org.cy,false,
2023-01-11 14:00:00,Cyprus,Cyprus,CY,857.89,1086.9,7.35,7.35,tsoc.org.cy,false,
2023-01-11 15:00:00,Cyprus,Cyprus,CY,877.61,1111.27,5.22,5.22,tsoc.org.cy,false,
2023-01-11 16:00:00,Cyprus,Cyprus,CY,879.37,1113.39,5.03,5.03,tsoc.org.cy,false,
2023-01-11 17:00:00,Cyprus,Cyprus,CY,857.08,1085.51,7.44,7.44,tsoc.org.cy,false,
2023-01-11 18:00:00,Cyprus,Cyprus,CY,842.02,1066.77,9.06,9.06,tsoc.org.cy,false,
2023-01-11 19:00:00,Cyprus,Cyprus,CY,810.46,1027.46,12.47,12.47,tsoc.org.cy,false,
2023-01-11 20:00:00,Cyprus,Cyprus,CY,777.74,986.81,16.01,16.01,tsoc.org.cy,false,
2023-01-11 21:00:00,Cyprus,Cyprus,CY,763.98,969.93,17.49,17.49,tsoc.org.cy,false,
2023-01-11 22:00:00,Cyprus,Cyprus,CY,748.02,950.4,19.22,19.22,tsoc.org.cy,false,
2023-01-11 23:00:00,Cyprus,Cyprus,CY,742.92,944.39,19.77,19.77,tsoc.org.cy,false,
2023-01-12 00:00:00,Cyprus,Cyprus,CY,791.32,1005.11,14.54,14.54,tsoc.org.cy,false,
2023-01-12 01:00:00,Cyprus,Cyprus,CY,817.35,1037.75,11.73,11.73,tsoc.org.cy,false,
2023-01-12 02:00:00,Cyprus,Cyprus,CY,811.45,1030.35,12.37,12.37,tsoc.org.cy,false,
2023-01-12 03:00:00,Cyprus,Cyprus,CY,793.01,1007.06,14.36,14.36,tsoc.org.cy,false,
2023-01-12 04:00:00,Cyprus,Cyprus,CY,763.65,969.79,17.53,17.53,tsoc.org.cy,false,
2023-01-12 05:00:00,Cyprus,Cyprus,CY,746.93,948.49,19.33,19.33,tsoc.org.cy,false,
2023-01-12 06:00:00,Cyprus,Cyprus,CY,797.9,1012.12,13.83,13.83,tsoc.org.cy,false,
2023-01-12 07:00:00,Cyprus,Cyprus,CY,793.03,1006.17,14.35,14.35,tsoc.org.cy,false,
2023-01-12 08:00:00,Cyprus,Cyprus,CY,783.21,994.01,15.42,15.42,tsoc.org.cy,false,
2023-01-12 09:00:00,Cyprus,Cyprus,CY,764.02,970.04,17.49,17.49,tsoc.org.cy,false,
2023-01-12 10:00:00,Cyprus,Cyprus,CY,727.05,923.79,21.48,21.48,tsoc.org.cy,false,
2023-01-12 11:00:00,Cyprus,Cyprus,CY,734.62,933.09,20.66,20.66,tsoc.org.cy,false,
2023-01-12 12:00:00,Cyprus,Cyprus,CY,753.06,956.41,18.67,18.67,tsoc.org.cy,false,
2023-01-12 13:00:00,Cyprus,Cyprus,CY,753.22,956.84,18.65,18.65,tsoc.org.cy,false,
2023-01-12 14:00:00,Cyprus,Cyprus,CY,815.63,1034.05,11.91,11.91,tsoc.org.cy,false,
2023-01-12 15:00:00,Cyprus,Cyprus,CY,844.2,1069.45,8.83,8.83,tsoc.org.cy,false,
2023-01-12 16:00:00,Cyprus,Cyprus,CY,862.56,1092.3,6.85,6.85,tsoc.org.cy,false,
2023-01-12 17:00:00,Cyprus,Cyprus,CY,878.0,1111.57,5.18,5.18,tsoc.org.cy,false,
2023-01-12 18:00:00,Cyprus,Cyprus,CY,877.65,1111.21,5.22,5.22,tsoc.org.cy,false,
2023-01-12 19:00:00,Cyprus,Cyprus,CY,871.63,1103.81,5.87,5.87,tsoc.org.cy,false,
2023-01-12 20:00:00,Cyprus,Cyprus,CY,871.65,1104.07,5.86,5.86,tsoc.org.cy,false,
2023-01-12 21:00:00,Cyprus,Cyprus,CY,876.12,1109.97,5.38,5.38,tsoc.org.cy,false,
2023-01-12 22:00:00,Cyprus,Cyprus,CY,866.69,1098.6,6.4,6.4,tsoc.org.cy,false,
2023-01-12 23:00:00,Cyprus,Cyprus,CY,857.83,1087.87,7.36,7.36,tsoc.org.cy,false,
2023-01-13 00:00:00,Cyprus,Cyprus,CY,863.87,1095.66,6.7,6.7,tsoc.org.cy,false,
2023-01-13 01:00:00,Cyprus,Cyprus,CY,884.82,1121.95,4.44,4.44,tsoc.org.cy,false,
2023-01-13 02:00:00,Cyprus,Cyprus,CY,881.49,1117.76,4.8,4.8,tsoc.org.cy,false,
2023-01-13 03:00:00,Cyprus,Cyprus,CY,864.07,1095.75,6.68,6.68,tsoc.org.cy,false,
2023-01-13 04:00:00,Cyprus,Cyprus,CY,876.0,1110.12,5.39,5.39,tsoc.org.cy,false,
2023-01-13 05:00:00,Cyprus,Cyprus,CY,878.58,1113.09,5.12,5.12,tsoc.org.cy,false,
2023-01-13 06:00:00,Cyprus,Cyprus,CY,809.68,1027.65,12.56,12.56,tsoc.org.cy,false,
2023-01-13 07:00:00,Cyprus,Cyprus,CY,758.81,964.77,18.05,18.05,tsoc.org.cy,false,
2023-01-13 08:00:00,Cyprus,Cyprus,CY,746.21,949.02,19.41,19.41,tsoc.org.cy,false,
2023-01-13 09:00:00,Cyprus,Cyprus,CY,752.5,956.85,18.73,18.73,tsoc.org.cy,false,
2023-01-13 10:00:00,Cyprus,Cyprus,CY,786.2,998.42,15.09,15.09,tsoc.org.cy,false,
2023-01-13 11:00:00,Cyprus,Cyprus,CY,792.38,1005.97,14.43,14.43,tsoc.org.cy,false,
2023-01-13 12:00:00,Cyprus,Cyprus,CY,764.97,972.0,17.39,17.39,tsoc.org.cy,false,
2023-01-13 13:00:00,Cyprus,Cyprus,CY,821.52,1041.98,11.28,11.28,tsoc.org.cy,false,
2023-01-13 14:00:00,Cyprus,Cyprus,CY,868.1,1099.68,6.25,6.25,tsoc.org.cy,false,
2023-01-13 15:00:00,Cyprus,Cyprus,CY,891.69,1128.79,3.7,3.7,tsoc.org.cy,false,
2023-01-13 16:00:00,Cyprus,Cyprus,CY,902.76,1142.54,2.5,2.5,tsoc.org.cy,false,
2023-01-13 17:00:00,Cyprus,Cyprus,CY,908.28,1149.44,1.91,1.91,tsoc.org.cy,false,
2023-01-13 18:00:00,Cyprus,Cyprus,CY,904.33,1144.59,2.34,2.34,tsoc.org.cy,false,
2023-01-13 19:00:00,Cyprus,Cyprus,CY,894.19,1132.06,3.43,3.43,tsoc.org.cy,false,
2023-01-13 20:00:00,Cyprus,Cyprus,CY,873.48,1106.38,5.67,5.67,tsoc.org.cy,false,
2023-01-13 21:00:00,Cyprus,Cyprus,CY,838.89,1063.4,9.4,9.4,tsoc.org.cy,false,
2023-01-13 22:00:00,Cyprus,Cyprus,CY,751.41,954.4,18.85,18.85,tsoc.org.cy,false,
2023-01-13 23:00:00,Cyprus,Cyprus,CY,714.29,908.36,22.86,22.86,tsoc.org.cy,false,
2023-01-14 00:00:00,Cyprus,Cyprus,CY,766.58,973.97,17.21,17.21,tsoc.org.cy,false,
2023-01-14 01:00:00,Cyprus,Cyprus,CY,801.77,1018.11,13.41,13.41,tsoc.org.cy,false,
2023-01-14 02:00:00,Cyprus,Cyprus,CY,805.93,1023.32,12.96,12.96,tsoc.org.cy,false,
2023-01-14 03:00:00,Cyprus,Cyprus,CY,782.29,993.67,15.52,15.52,tsoc.org.cy,false,
2023-01-14 04:00:00,Cyprus,Cyprus,CY,749.04,951.86,19.11,19.11,tsoc.org.cy,false,
2023-01-14 05:00:00,Cyprus,Cyprus,CY,768.95,976.46,16.96,16.96,tsoc.org.cy,false,
2023-01-14 06:00:00,Cyprus,Cyprus,CY,771.76,980.02,16.65,16.65,tsoc.org.cy,false,
2023-01-14 07:00:00,Cyprus,Cyprus,CY,793.52,1007.42,14.3,14.3,tsoc.org.cy,false,
2023-01-14 08:00:00,Cyprus,Cyprus,CY,785.65,998.06,15.15,15.15,tsoc.org.cy,false,
2023-01-14 09:00:00,Cyprus,Cyprus,CY,824.48,1046.05,10.96,10.96,tsoc.org.cy,false,
2023-01-14 10:00:00,Cyprus,Cyprus,CY,785.87,998.02,15.13,15.13,tsoc.org.cy,false,
2023-01-14 11:00:00,Cyprus,Cyprus,CY,774.1,983.13,16.4,16.4,tsoc.org.cy,false,
2023-01-14 12:00:00,Cyprus,Cyprus,CY,774.33,983.31,16.37,16.37,tsoc.org.cy,false,
2023-01-14 13:00:00,Cyprus,Cyprus,CY,768.9,976.55,16.96,16.96,tsoc.org.cy,false,
2023-01-14 14:00:00,Cyprus,Cyprus,CY,823.29,1043.88,11.09,11.09,tsoc.org.cy,false,
2023-01-14 15:00:00,Cyprus,Cyprus,CY,854.03,1081.81,7.77,7.77,tsoc.org.cy,false,
2023-01-14 16:00:00,Cyprus,Cyprus,CY,886.85,1122.75,4.22,4.22,tsoc.org.cy,false,
2023-01-14 17:00:00,Cyprus,Cyprus,CY,906.69,1147.57,2.08,2.08,tsoc.org.cy,false,
2023-01-14 18:00:00,Cyprus,Cyprus,CY,905.24,1145.86,2.24,2.24,tsoc.org.cy,false,
2023-01-14 19:00:00,Cyprus,Cyprus,CY,907.21,1148.45,2.02,2.02,tsoc.org.cy,false,
2023-01-14 20:00:00,Cyprus,Cyprus,CY,901.96,1142.05,2.59,2.59,tsoc.org.cy,false,
2023-01-14 21:00:00,Cyprus,Cyprus,CY,892.01,1129.81,3.66,3.66,tsoc.org.cy,false,
2023-01-14 22:00:00,Cyprus,Cyprus,CY,870.67,1103.45,5.97,5.97,tsoc.org.cy,false,
2023-01-14 23:00:00,Cyprus,Cyprus,CY,870.62,1103.74,5.98,5.98,tsoc.org.cy,false,
2023-01-15 00:00:00,Cyprus,Cyprus,CY,854.28,1083.6,7.74,7.74,tsoc.org.cy,false,
2023-01-15 01:00:00,Cyprus,Cyprus,CY,872.83,1106.96,5.74,5.74,tsoc.org.cy,false,
2023-01-15 02:00:00,Cyprus,Cyprus,CY,861.43,1092.78,6.97,6.97,tsoc.org.cy,false,
2023-01-15 03:00:00,Cyprus,Cyprus,CY,848.29,1076.27,8.39,8.39,tsoc.org.cy,false,
2023-01-15 04:00:00,Cyprus,Cyprus,CY,870.62,1103.97,5.98,5.98,tsoc.org.cy,false,
2023-01-15 05:00:00,Cyprus,Cyprus,CY,850.94,1079.32,8.1,8.1,tsoc.org.cy,false,
2023-01-15 06:00:00,Cyprus,Cyprus,CY,771.94,981.07,16.63,16.63,tsoc.org.cy,false,
2023-01-15 07:00:00,Cyprus,Cyprus,CY,708.6,902.6,23.47,23.47,tsoc.org.cy,false,
2023-01-15 08:00:00,Cyprus,Cyprus,CY,667.94,852.66,27.86,27.86,tsoc.org.cy,false,
2023-01-15 09:00:00,Cyprus,Cyprus,CY,712.21,907.39,23.08,23.08,tsoc.org.cy,false,
2023-01-15 10:00:00,Cyprus,Cyprus,CY,733.85,934.03,20.75,20.75,tsoc.org.cy,false,
2023-01-15 11:00:00,Cyprus,Cyprus,CY,789.18,1002.7,14.77,14.77,tsoc.org.cy,false,
2023-01-15 12:00:00,Cyprus,Cyprus,CY,795.61,1010.35,14.08,14.08,tsoc.org.cy,false,
2023-01-15 13:00:00,Cyprus,Cyprus,CY,815.97,1035.16,11.88,11.88,tsoc.org.cy,false,
2023-01-15 14:00:00,Cyprus,Cyprus,CY,848.13,1074.88,8.4,8.4,tsoc.org.cy,false,
2023-01-15 15:00:00,Cyprus,Cyprus,CY,907.54,1148.8,1.99,1.99,tsoc.org.cy,false,
2023-01-15 16:00:00,Cyprus,Cyprus,CY,899.5,1138.63,2.86,2.86,tsoc.org.cy,false,
2023-01-15 17:00:00,Cyprus,Cyprus,CY,895.01,1133.01,3.34,3.34,tsoc.org.cy,false,
2023-01-15 18:00:00,Cyprus,Cyprus,CY,870.92,1102.96,5.94,5.94,tsoc.org.cy,false,
2023-01-15 19:00:00,Cyprus,Cyprus,CY,832.08,1054.51,10.14,10.14,tsoc.org.cy,false,
2023-01-15 20:00:00,Cyprus,Cyprus,CY,814.36,1032.56,12.05,12.05,tsoc.org.cy,false,
2023-01-15 21:00:00,Cyprus,Cyprus,CY,820.61,1040.64,11.38,11.38,tsoc.org.cy,false,
2023-01-15 22:00:00,Cyprus,Cyprus,CY,836.39,1060.77,9.67,9.67,tsoc.org.cy,false,
2023-01-15 23:00:00,Cyprus,Cyprus,CY,857.57,1087.64,7.38,7.38,tsoc.org.cy,false,
2023-01-16 00:00:00,Cyprus,Cyprus,CY,862.55,1094.15,6.85,6.85,tsoc.org.cy,false,
2023-01-16 01:00:00,Cyprus,Cyprus,CY,885.61,1123.08,4.36,4.36,tsoc.org.cy,false,
2023-01-16 02:00:00,Cyprus,Cyprus,CY,882.6,1119.31,4.68,4.68,tsoc.org.cy,false,
2023-01-16 03:00:00,Cyprus,Cyprus,CY,858.0,1088.27,7.34,7.34,tsoc.org.cy,false,
2023-01-16 04:00:00,Cyprus,Cyprus,CY,866.49,1098.29,6.42,6.42,tsoc.org.cy,false,
2023-01-16 05:00:00,Cyprus,Cyprus,CY,866.63,1098.05,6.41,6.41,tsoc.org.cy,false,
2023-01-16 06:00:00,Cyprus,Cyprus,CY,853.35,1081.56,7.84,7.84,tsoc.org.cy,false,
2023-01-16 07:00:00,Cyprus,Cyprus,CY,802.51,1018.87,13.33,13.33,tsoc.org.cy,false,
2023-01-16 08:00:00,Cyprus,Cyprus,CY,768.1,976.5,17.05,17.05,tsoc.org.cy,false,
2023-01-16 09:00:00,Cyprus,Cyprus,CY,773.17,982.63,16.5,16.5,tsoc.org.cy,false,
2023-01-16 10:00:00,Cyprus,Cyprus,CY,778.71,989.26,15.9,15.9,tsoc.org.cy,false,
2023-01-16 11:00:00,Cyprus,Cyprus,CY,821.64,1042.28,11.27,11.27,tsoc.org.cy,false,
2023-01-16 12:00:00,Cyprus,Cyprus,CY,875.8,1109.51,5.42,5.42,tsoc.org.cy,false,
2023-01-16 13:00:00,Cyprus,Cyprus,CY,880.68,1115.54,4.89,4.89,tsoc.org.cy,false,
2023-01-16 14:00:00,Cyprus,Cyprus,CY,897.67,1136.47,3.05,3.05,tsoc.org.cy,false,
2023-01-16 15:00:00,Cyprus,Cyprus,CY,885.85,1121.43,4.33,4.33,tsoc.org.cy,false,
2023-01-16 16:00:00,Cyprus,Cyprus,CY,878.97,1112.74,5.07,5.07,tsoc.org.cy,false,
2023-01-16 17:00:00,Cyprus,Cyprus,CY,898.92,1137.66,2.92,2.92,tsoc.org.cy,false,
2023-01-16 18:00:00,Cyprus,Cyprus,CY,908.75,1150.02,1.86,1.86,tsoc.org.cy,false,
2023-01-16 19:00:00,Cyprus,Cyprus,CY,908.73,1150.13,1.86,1.86,tsoc.org.cy,false,
2023-01-16 20:00:00,Cyprus,Cyprus,CY,905.87,1146.77,2.17,2.17,tsoc.org.cy,false,
2023-01-16 21:00:00,Cyprus,Cyprus,CY,899.68,1139.33,2.84,2.84,tsoc.org.cy,false,
2023-01-16 22:00:00,Cyprus,Cyprus,CY,905.62,1147.14,2.2,2.2,tsoc.org.cy,false,
2023-01-16 23:00:00,Cyprus,Cyprus,CY,909.07,1151.82,1.82,1.82,tsoc.org.cy,false,
2023-01-17 00:00:00,Cyprus,Cyprus,CY,906.06,1148.29,2.15,2.15,tsoc.org.cy,false,
2023-01-17 01:00:00,Cyprus,Cyprus,CY,892.59,1131.55,3.6,3.6,tsoc.org.cy,false,
2023-01-17 02:00:00,Cyprus,Cyprus,CY,897.47,1137.63,3.08,3.08,tsoc.org.cy,false,
2023-01-17 03:00:00,Cyprus,Cyprus,CY,905.4,1147.31,2.22,2.22,tsoc.org.cy,false,
2023-01-17 04:00:00,Cyprus,Cyprus,CY,900.37,1140.5,2.76,2.76,tsoc.org.cy,false,
2023-01-17 05:00:00,Cyprus,Cyprus,CY,880.22,1115.11,4.94,4.94,tsoc.org.cy,false,
2023-01-17 06:00:00,Cyprus,Cyprus,CY,824.95,1046.72,10.91,10.91,tsoc.org.cy,false,
2023-01-17 07:00:00,Cyprus,Cyprus,CY,768.15,976.49,17.04,17.04,tsoc.org.cy,false,
2023-01-17 08:00:00,Cyprus,Cyprus,CY,716.15,912.17,22.66,22.66,tsoc.org.cy,false,
2023-01-17 09:00:00,Cyprus,Cyprus,CY,659.93,842.79,28.73,28.73,tsoc.org.cy,false,
2023-01-17 10:00:00,Cyprus,Cyprus,CY,674.15,860.44,27.19,27.19,tsoc.org.cy,false,
2023-01-17 11:00:00,Cyprus,Cyprus,CY,646.67,826.63,30.16,30.16,tsoc.org.cy,false,
2023-01-17 12:00:00,Cyprus,Cyprus,CY,674.17,860.59,27.19,27.19,tsoc.org.cy,false,
2023-01-17 13:00:00,Cyprus,Cyprus,CY,780.31,991.77,15.73,15.73,tsoc.org.cy,false,
2023-01-17 14:00:00,Cyprus,Cyprus,CY,872.59,1105.71,5.76,5.76,tsoc.org.cy,false,
2023-01-17 15:00:00,Cyprus,Cyprus,CY,913.54,1156.23,1.34,1.34,tsoc.org.cy,false,
2023-01-17 16:00:00,Cyprus,Cyprus,CY,905.8,1146.41,2.18,2.18,tsoc.org.cy,false,
2023-01-17 17:00:00,Cyprus,Cyprus,CY,896.09,1134.25,3.22,3.22,tsoc.org.cy,false,
2023-01-17 18:00:00,Cyprus,Cyprus,CY,898.02,1136.71,3.02,3.02,tsoc.org.cy,false,
2023-01-17 19:00:00,Cyprus,Cyprus,CY,882.96,1118.02,4.64,4.64,tsoc.org.cy,false,
2023-01-17 20:00:00,Cyprus,Cyprus,CY,864.48,1095.11,6.64,6.64,tsoc.org.cy,false,
2023-01-17 21:00:00,Cyprus,Cyprus,CY,850.33,1077.61,8.17,8.17,tsoc.org.cy,false,
2023-01-17 22:00:00,Cyprus,Cyprus,CY,824.75,1046.12,10.93,10.93,tsoc.org.cy,false,
2023-01-17 23:00:00,Cyprus,Cyprus,CY,819.3,1039.68,11.52,11.52,tsoc.org.cy,false,
2023-01-18 00:00:00,Cyprus,Cyprus,CY,809.77,1028.0,12.55,12.55,tsoc.org.cy,false,
2023-01-18 01:00:00,Cyprus,Cyprus,CY,844.58,1071.59,8.79,8.79,tsoc.org.cy,false,
2023-01-18 02:00:00,Cyprus,Cyprus,CY,863.24,1094.88,6.77,6.77,tsoc.org.cy,false,
2023-01-18 03:00:00,Cyprus,Cyprus,CY,879.49,1114.96,5.02,5.02,tsoc.org.cy,false,
2023-01-18 04:00:00,Cyprus,Cyprus,CY,902.41,1143.07,2.54,2.54,tsoc.org.cy,false,
2023-01-18 05:00:00,Cyprus,Cyprus,CY,887.46,1124.35,4.16,4.16,tsoc.org.cy,false,
2023-01-18 06:00:00,Cyprus,Cyprus,CY,753.5,958.62,18.62,18.62,tsoc.org.cy,false,
2023-01-18 07:00:00,Cyprus,Cyprus,CY,614.85,787.3,33.6,33.6,tsoc.org.cy,false,
2023-01-18 08:00:00,Cyprus,Cyprus,CY,585.84,751.52,36.73,36.73,tsoc.org.cy,false,
2023-01-18 09:00:00,Cyprus,Cyprus,CY,597.14,765.52,35.51,35.51,tsoc.org.cy,false,
2023-01-18 10:00:00,Cyprus,Cyprus,CY,608.01,778.94,34.34,34.34,tsoc.org.cy,false,
2023-01-18 11:00:00,Cyprus,Cyprus,CY,623.15,797.64,32.7,32.7,tsoc.org.cy,false,
2023-01-18 12:00:00,Cyprus,Cyprus,CY,658.24,840.94,28.91,28.91,tsoc.org.cy,false,
2023-01-18 13:00:00,Cyprus,Cyprus,CY,710.22,905.03,23.3,23.3,tsoc.org.cy,false,
2023-01-18 14:00:00,Cyprus,Cyprus,CY,834.87,1059.19,9.84,9.84,tsoc.org.cy,false,
2023-01-18 15:00:00,Cyprus,Cyprus,CY,897.15,1135.94,3.11,3.11,tsoc.org.cy,false,
2023-01-18 16:00:00,Cyprus,Cyprus,CY,899.22,1138.32,2.89,2.89,tsoc.org.cy,false,
2023-01-18 17:00:00,Cyprus,Cyprus,CY,894.06,1131.82,3.44,3.44,tsoc.org.cy,false,
2023-01-18 18:00:00,Cyprus,Cyprus,CY,892.51,1129.93,3.61,3.61,tsoc.org.cy,false,
2023-01-18 19:00:00,Cyprus,Cyprus,CY,905.29,1146.01,2.23,2.23,tsoc.org.cy,false,
2023-01-18 20:00:00,Cyprus,Cyprus,CY,893.62,1131.61,3.49,3.49,tsoc.org.cy,false,
2023-01-18 21:00:00,Cyprus,Cyprus,CY,878.94,1113.56,5.08,5.08,tsoc.org.cy,false,
2023-01-18 22:00:00,Cyprus,Cyprus,CY,900.05,1140.33,2.8,2.8,tsoc.org.cy,false,
2023-01-18 23:00:00,Cyprus,Cyprus,CY,908.41,1151.11,1.89,1.89,tsoc.org.cy,false,
2023-01-19 00:00:00,Cyprus,Cyprus,CY,911.33,1154.97,1.58,1.58,tsoc.org.cy,false,
2023-01-19 01:00:00,Cyprus,Cyprus,CY,910.86,1154.49,1.63,1.63,tsoc.org.cy,false,
2023-01-19 02:00:00,Cyprus,Cyprus,CY,906.87,1149.46,2.06,2.06,tsoc.org.cy,false,
2023-01-19 03:00:00,Cyprus,Cyprus,CY,907.17,1149.58,2.03,2.03,tsoc.org.cy,false,
2023-01-19 04:00:00,Cyprus,Cyprus,CY,911.74,1154.77,1.53,1.53,tsoc.org.cy,false,
2023-01-19 05:00:00,Cyprus,Cyprus,CY,883.21,1119.11,4.62,4.62,tsoc.org.cy,false,
2023-01-19 06:00:00,Cyprus,Cyprus,CY,745.71,949.05,19.47,19.47,tsoc.org.cy,false,
2023-01-19 07:00:00,Cyprus,Cyprus,CY,619.71,793.4,33.07,33.07,tsoc.org.cy,false,
2023-01-19 08:00:00,Cyprus,Cyprus,CY,590.61,757.52,36.22,36.22,tsoc.org.cy,false,
2023-01-19 09:00:00,Cyprus,Cyprus,CY,591.74,758.89,36.09,36.09,tsoc.org.cy,false,
2023-01-19 10:00:00,Cyprus,Cyprus,CY,601.91,771.44,35.0,35.0,tsoc.org.cy,false,
2023-01-19 11:00:00,Cyprus,Cyprus,CY,618.34,791.79,33.22,33.22,tsoc.org.cy,false,
2023-01-19 12:00:00,Cyprus,Cyprus,CY,668.56,853.94,27.8,27.8,tsoc.org.cy,false,
2023-01-19 13:00:00,Cyprus,Cyprus,CY,743.46,946.51,19.71,19.71,tsoc.org.cy,false,
2023-01-19 14:00:00,Cyprus,Cyprus,CY,869.32,1102.04,6.12,6.12,tsoc.org.cy,false,
2023-01-19 15:00:00,Cyprus,Cyprus,CY,917.14,1160.93,0.95,0.95,tsoc.org.cy,false,
2023-01-19 16:00:00,Cyprus,Cyprus,CY,917.99,1161.8,0.86,0.86,tsoc.org.cy,false,
2023-01-19 17:00:00,Cyprus,Cyprus,CY,916.96,1160.46,0.97,0.97,tsoc.org.cy,false,
2023-01-19 18:00:00,Cyprus,Cyprus,CY,915.48,1158.65,1.13,1.13,tsoc.org.cy,false,
2023-01-19 19:00:00,Cyprus,Cyprus,CY,914.19,1157.14,1.27,1.27,tsoc.org.cy,false,
2023-01-19 20:00:00,Cyprus,Cyprus,CY,903.36,1143.8,2.44,2.44,tsoc.org.cy,false,
2023-01-19 21:00:00,Cyprus,Cyprus,CY,890.86,1128.47,3.79,3.79,tsoc.org.cy,false,
2023-01-19 22:00:00,Cyprus,Cyprus,CY,892.39,1130.78,3.62,3.62,tsoc.org.cy,false,
2023-01-19 23:00:00,Cyprus,Cyprus,CY,894.29,1133.51,3.42,3.42,tsoc.org.cy,false,
2023-01-20 00:00:00,Cyprus,Cyprus,CY,873.68,1107.97,5.64,5.64,tsoc.org.cy,false,
2023-01-20 01:00:00,Cyprus,Cyprus,CY,877.82,1113.23,5.2,5.2,tsoc.org.cy,false,
2023-01-20 02:00:00,Cyprus,Cyprus,CY,886.21,1123.68,4.29,4.29,tsoc.org.cy,false,
2023-01-20 03:00:00,Cyprus,Cyprus,CY,880.49,1116.3,4.91,4.91,tsoc.org.cy,false,
2023-01-20 04:00:00,Cyprus,Cyprus,CY,849.79,1077.38,8.22,8.22,tsoc.org.cy,false,
2023-01-20 05:00:00,Cyprus,Cyprus,CY,828.29,1050.43,10.55,10.55,tsoc.org.cy,false,
2023-01-20 06:00:00,Cyprus,Cyprus,CY,731.76,931.21,20.97,20.97,tsoc.org.cy,false,
2023-01-20 07:00:00,Cyprus,Cyprus,CY,617.8,790.56,33.28,33.28,tsoc.org.cy,false,
2023-01-20 08:00:00,Cyprus,Cyprus,CY,548.5,704.88,40.76,40.76,tsoc.org.cy,false,
2023-01-20 09:00:00,Cyprus,Cyprus,CY,562.93,722.85,39.21,39.21,tsoc.org.cy,false,
2023-01-20 10:00:00,Cyprus,Cyprus,CY,569.69,731.4,38.47,38.47,tsoc.org.cy,false,
2023-01-20 11:00:00,Cyprus,Cyprus,CY,540.91,695.86,41.58,41.58,tsoc.org.cy,false,
2023-01-20 12:00:00,Cyprus,Cyprus,CY,542.27,697.55,41.44,41.44,tsoc.org.cy,false,
2023-01-20 13:00:00,Cyprus,Cyprus,CY,641.7,820.36,30.7,30.7,tsoc.org.cy,false,
2023-01-20 14:00:00,Cyprus,Cyprus,CY,813.03,1032.14,12.2,12.2,tsoc.org.cy,false,
2023-01-20 15:00:00,Cyprus,Cyprus,CY,888.91,1125.72,4.0,4.0,tsoc.org.cy,false,
2023-01-20 16:00:00,Cyprus,Cyprus,CY,900.83,1140.39,2.71,2.71,tsoc.org.cy,false,
2023-01-20 17:00:00,Cyprus,Cyprus,CY,913.21,1155.82,1.38,1.38,tsoc.org.cy,false,
2023-01-20 18:00:00,Cyprus,Cyprus,CY,916.39,1159.86,1.03,1.03,tsoc.org.cy,false,
2023-01-20 19:00:00,Cyprus,Cyprus,CY,913.4,1156.23,1.36,1.36,tsoc.org.cy,false,
2023-01-20 20:00:00,Cyprus,Cyprus,CY,914.2,1157.4,1.27,1.27,tsoc.org.cy,false,
2023-01-20 21:00:00,Cyprus,Cyprus,CY,911.25,1153.94,1.59,1.59,tsoc.org.cy,false,
2023-01-20 22:00:00,Cyprus,Cyprus,CY,906.28,1148.07,2.12,2.12,tsoc.org.cy,false,
2023-01-20 23:00:00,Cyprus,Cyprus,CY,901.33,1142.19,2.66,2.66,tsoc.org.cy,false,
